ID	mol_weight[kDa]
Solyc10g052480.1.1	26.083
Solyc10g052490.2.1	34.331
Solyc10g052500.2.1	33.870
Solyc10g052510.2.1	34.104
Solyc10g052515.1.1	21.853
Solyc10g052520.2.1	27.768
Solyc10g052530.1.1	16.551
Solyc10g052540.1.1	10.080
Solyc10g052550.1.1	16.321
Solyc10g052560.1.1	13.333
Solyc10g052565.1.1	16.524
Solyc10g052580.3.1	11.193
Solyc10g150132.1.1	22.520
Solyc10g052590.1.1	13.267
Solyc10g052600.1.1	45.389
Solyc10g052603.1.1	32.221
Solyc10g150133.1.1	15.809
Solyc10g052607.1.1	14.355
Solyc10g052640.3.1	32.789
Solyc10g052660.4.1	8.699
Solyc10g052650.3.1	13.278
Solyc10g052670.2.1	17.479
Solyc10g052680.1.1	12.431
Solyc10g052685.1.1	7.052
Solyc10g052710.1.1	44.321
Solyc10g052712.1.1	4.084
Solyc10g052714.1.1	7.846
Solyc10g052716.1.1	50.078
Solyc10g052718.1.1	8.722
Solyc10g052800.1.1	12.144
Solyc10g052810.1.1	9.597
Solyc10g052813.1.1	8.717
Solyc10g052817.1.1	9.124
Solyc10g052820.1.1	9.115
Solyc10g052823.1.1	7.364
Solyc10g052827.1.1	10.770
Solyc10g052840.1.1	9.463
Solyc10g052843.1.1	7.749
Solyc10g052847.1.1	16.376
Solyc10g052870.1.1	12.043
Solyc10g150134.1.1	9.962
Solyc10g052880.1.1	52.566
Solyc10g053880.1.1	5.989
Solyc10g053890.2.1	19.132
Solyc10g053900.2.1	65.500
Solyc10g053910.3.1	16.250
Solyc10g053960.2.1	7.937
Solyc10g053970.2.1	70.457
Solyc10g053980.2.1	6.265
Solyc10g053990.1.1	5.402
Solyc10g054010.1.1	18.703
Solyc10g054015.1.1	30.681
Solyc10g054030.2.1	45.297
Solyc10g054040.3.1	44.734
Solyc10g054050.3.1	88.333
Solyc10g054060.2.1	18.525
Solyc10g054070.1.1	21.404
Solyc10g054080.3.1	119.053
Solyc10g054090.2.1	10.931
Solyc10g054100.3.1	27.376
Solyc10g150135.1.1	8.470
Solyc10g054130.3.1	49.953
Solyc10g054170.3.1	19.457
Solyc10g054200.1.1	18.617
Solyc10g054203.1.1	14.215
Solyc10g054207.1.1	7.338
Solyc10g054240.1.1	13.498
Solyc10g054270.3.1	22.305
Solyc10g054280.2.1	27.353
Solyc10g054290.1.1	17.635
Solyc10g054300.1.1	18.351
Solyc10g054310.1.1	9.071
Solyc10g054320.2.1	28.510
Solyc10g054330.3.1	28.755
Solyc10g054340.1.1	11.762
Solyc10g054350.2.1	23.379
Solyc10g054360.1.1	26.742
Solyc10g054370.1.1	9.885
Solyc10g054380.3.1	49.906
Solyc10g054390.3.1	14.835
Solyc10g054400.1.1	31.737
Solyc10g054410.1.1	20.277
Solyc10g054413.1.1	19.292
Solyc10g054417.1.1	10.107
Solyc10g054420.2.1	25.733
Solyc10g054440.3.1	76.904
Solyc10g054450.1.1	7.162
Solyc10g054455.1.1	8.838
Solyc10g054460.1.1	25.171
Solyc10g054470.1.1	8.828
Solyc10g054480.3.1	33.219
Solyc10g054490.2.1	5.896
Solyc10g054500.1.1	6.387
Solyc10g054510.1.1	24.930
Solyc10g054520.1.1	8.693
Solyc10g054530.1.1	28.315
Solyc10g054540.1.1	15.182
Solyc10g054550.1.1	30.303
Solyc10g054560.2.1	16.599
Solyc10g054570.2.1	16.599
Solyc10g054590.2.1	16.599
Solyc10g054600.1.1	20.293
Solyc10g054610.1.1	16.408
Solyc10g054620.1.1	6.220
Solyc10g054625.1.1	13.642
Solyc10g054660.2.1	5.003
Solyc10g054670.3.1	3.013
Solyc10g054673.1.1	17.381
Solyc10g054675.1.1	34.925
Solyc10g054677.1.1	17.494
Solyc10g054720.1.1	12.440
Solyc10g054723.1.1	15.758
Solyc10g054727.1.1	6.855
Solyc10g054730.1.1	49.651
Solyc10g150136.1.1	8.757
Solyc10g150137.1.1	14.380
Solyc10g054760.1.1	10.970
Solyc10g054770.1.1	12.229
Solyc10g054780.2.1	39.038
Solyc10g054790.2.1	35.207
Solyc10g054800.2.1	34.850
Solyc10g054810.2.1	32.349
Solyc10g054820.2.1	34.792
Solyc10g054840.2.1	34.874
Solyc10g054850.2.1	30.552
Solyc10g054860.2.1	231.006
Solyc10g054870.3.1	27.292
Solyc10g054880.3.1	27.999
Solyc10g054900.2.1	25.532
Solyc10g054910.1.1	17.873
Solyc10g054930.2.1	36.886
Solyc10g054940.1.1	13.415
Solyc10g054950.3.1	24.537
Solyc10g054960.1.1	10.130
Solyc10g054970.1.1	32.679
Solyc10g054980.3.1	40.154
Solyc10g054990.3.1	19.408
Solyc10g055000.3.1	6.437
Solyc10g055010.3.1	16.989
Solyc10g055020.3.1	23.588
Solyc10g055030.1.1	13.139
Solyc10g055035.1.1	8.910
Solyc10g055040.3.1	10.536
Solyc10g055050.2.1	26.977
Solyc10g055060.3.1	49.839
Solyc10g055070.1.1	19.588
Solyc10g055080.3.1	72.150
Solyc10g150138.1.1	9.340
Solyc10g055090.1.1	6.302
Solyc10g055100.1.1	24.962
Solyc10g055110.2.1	7.796
Solyc10g055120.1.1	52.270
Solyc10g055130.2.1	13.597
Solyc10g055150.1.1	15.807
Solyc10g055160.3.1	21.398
Solyc10g055170.1.1	12.794
Solyc10g055180.1.1	22.678
Solyc10g055190.1.1	20.786
Solyc10g055193.1.1	20.862
Solyc10g055197.1.1	22.663
Solyc10g055200.1.1	20.924
Solyc10g055210.3.1	12.083
Solyc10g055230.1.1	20.271
Solyc10g055240.2.1	36.853
Solyc10g055250.1.1	17.114
Solyc10g055260.2.1	55.344
Solyc10g055265.1.1	17.620
Solyc10g055280.1.1	6.204
Solyc10g055300.2.1	12.616
Solyc10g055310.1.1	6.236
Solyc10g055330.3.1	18.446
Solyc10g055350.1.1	9.965
Solyc10g055360.1.1	6.280
Solyc10g055370.2.1	64.761
Solyc10g055375.1.1	9.251
Solyc10g055390.2.1	57.872
Solyc10g055400.1.1	8.423
Solyc10g055410.2.1	31.100
Solyc10g055420.2.1	10.145
Solyc10g055423.1.1	16.753
Solyc10g055427.1.1	18.869
Solyc10g055450.2.1	199.864
Solyc10g055460.2.1	5.581
Solyc10g055470.2.1	93.606
Solyc10g055540.2.1	21.448
Solyc10g055545.1.1	12.354
Solyc10g055550.3.1	33.012
Solyc10g055560.2.1	31.276
Solyc10g055570.3.1	13.073
Solyc10g055580.2.1	17.185
Solyc10g055590.1.1	11.695
Solyc10g055593.1.1	33.474
Solyc10g055597.1.1	17.119
Solyc10g055620.2.1	47.318
Solyc10g055630.2.1	30.355
Solyc10g055640.2.1	35.637
Solyc10g055650.2.1	43.047
Solyc10g055655.1.1	18.080
Solyc10g055670.2.1	54.508
Solyc10g055680.1.1	40.066
Solyc10g055685.1.1	66.416
Solyc10g055700.2.1	51.827
Solyc10g055710.2.1	111.038
Solyc10g055720.2.1	63.706
Solyc10g055725.1.1	31.050
Solyc10g055730.3.1	14.828
Solyc10g055740.2.1	52.538
Solyc10g055750.1.1	55.434
Solyc10g055760.2.1	32.558
Solyc10g055770.2.1	47.560
Solyc10g055780.1.1	18.808
Solyc10g055790.1.1	7.720
Solyc10g055800.2.1	35.405
Solyc10g055810.2.1	34.345
Solyc10g055820.3.1	34.893
Solyc10g068350.1.1	9.225
Solyc10g068355.1.1	10.126
Solyc10g073350.2.1	11.442
Solyc10g073353.1.1	12.341
Solyc10g073357.1.1	51.369
Solyc10g074360.1.1	17.164
Solyc10g074370.1.1	22.578
Solyc10g074380.3.1	7.193
Solyc10g074390.1.1	22.812
Solyc10g074400.3.1	18.434
Solyc10g074430.2.1	56.669
Solyc10g074433.1.1	19.854
Solyc10g074437.1.1	10.870
Solyc10g074440.2.1	34.491
Solyc10g074443.1.1	8.591
Solyc10g074447.1.1	9.050
Solyc10g074450.1.1	7.333
Solyc10g074460.3.1	20.067
Solyc10g074465.1.1	11.928
Solyc10g074470.3.1	90.375
Solyc10g074475.1.1	28.372
Solyc10g074490.3.1	73.674
Solyc10g074500.2.1	40.471
Solyc10g074530.2.1	5.353
Solyc10g074540.1.1	37.779
Solyc10g074550.3.1	4.801
Solyc10g074560.2.1	68.414
Solyc10g074570.2.1	62.253
Solyc10g074580.2.1	42.193
Solyc10g074590.2.1	40.870
Solyc10g074600.3.1	19.277
Solyc10g074610.3.1	15.034
Solyc10g074620.3.1	125.111
Solyc10g074630.3.1	22.966
Solyc10g074640.3.1	49.563
Solyc10g074643.1.1	21.552
Solyc10g074647.1.1	28.744
Solyc10g074650.2.1	77.816
Solyc10g074680.2.1	90.054
Solyc10g074690.2.1	49.968
Solyc10g074700.2.1	45.440
Solyc10g074710.2.1	47.157
Solyc10g074720.3.1	37.045
Solyc10g074730.3.1	25.901
Solyc10g074740.2.1	13.655
Solyc10g074750.1.1	2.655
Solyc10g074780.1.1	15.674
Solyc10g074785.1.1	9.170
Solyc10g074790.2.1	46.115
Solyc10g074800.3.1	36.233
Solyc10g074810.2.1	53.187
Solyc10g074820.1.1	34.656
Solyc10g074822.1.1	7.333
Solyc10g074824.1.1	26.998
Solyc10g074826.1.1	7.732
Solyc10g074828.1.1	20.041
Solyc10g074850.3.1	31.003
Solyc10g074860.2.1	2.390
Solyc10g074870.2.1	31.323
Solyc10g074880.3.1	25.231
Solyc10g074890.2.1	106.067
Solyc10g074900.2.1	105.720
Solyc10g074910.2.1	28.241
Solyc10g074920.2.1	50.493
Solyc10g074930.1.1	53.512
Solyc10g074940.2.1	148.662
Solyc10g074950.2.1	25.653
Solyc10g074970.1.1	58.929
Solyc10g074980.2.1	69.208
Solyc10g074990.2.1	18.512
Solyc10g075000.3.1	20.031
Solyc10g075010.2.1	41.598
Solyc10g075020.3.1	25.287
Solyc10g075030.3.1	97.202
Solyc10g075040.3.1	58.468
Solyc10g075050.2.1	12.894
Solyc10g075060.2.1	11.246
Solyc10g075065.1.1	7.973
Solyc10g075070.3.1	17.501
Solyc10g075080.1.1	13.683
Solyc10g075090.3.1	12.210
Solyc10g075100.2.1	11.910
Solyc10g075103.1.1	12.210
Solyc10g075107.1.1	11.910
Solyc10g075110.2.1	14.238
Solyc10g075111.1.1	18.942
Solyc10g075112.1.1	49.570
Solyc10g075114.1.1	23.406
Solyc10g075116.1.1	21.363
Solyc10g075118.1.1	11.743
Solyc10g075150.2.1	13.568
Solyc10g075160.1.1	15.403
Solyc10g075170.3.1	29.906
Solyc10g075173.1.1	13.024
Solyc10g150139.1.1	13.445
Solyc10g075177.1.1	31.035
Solyc10g076180.1.1	36.764
Solyc10g076190.2.1	35.063
Solyc10g076200.3.1	16.029
Solyc10g076210.2.1	35.056
Solyc10g076220.3.1	35.075
Solyc10g076230.3.1	14.924
Solyc10g076240.3.1	35.179
Solyc10g076245.1.1	34.648
Solyc10g076250.2.1	52.217
Solyc10g076260.2.1	61.812
Solyc10g076270.3.1	40.389
Solyc10g076280.3.1	55.281
Solyc10g076290.2.1	73.771
Solyc10g076300.2.1	21.704
Solyc10g076320.3.1	38.842
Solyc10g076330.3.1	67.813
Solyc10g076340.3.1	60.636
Solyc10g076350.2.1	14.495
Solyc10g076355.1.1	7.951
Solyc10g076360.1.1	23.918
Solyc10g076370.3.1	46.682
Solyc10g076380.2.1	18.913
Solyc10g076390.2.1	20.389
Solyc10g076400.2.1	48.725
Solyc10g076405.1.1	27.952
Solyc10g076410.1.1	22.447
Solyc10g076415.1.1	21.313
Solyc10g076420.2.1	19.155
Solyc10g076430.1.1	6.192
Solyc10g076435.1.1	22.873
Solyc10g076440.1.1	114.975
Solyc10g076450.2.1	108.104
Solyc10g076460.2.1	34.157
Solyc10g076480.2.1	52.165
Solyc10g076490.1.1	59.842
Solyc10g076500.3.1	50.056
Solyc10g076510.2.1	65.338
Solyc10g076515.1.1	6.680
Solyc10g076530.2.1	56.354
Solyc10g076540.1.1	8.713
Solyc10g076550.1.1	45.445
Solyc10g076560.1.1	26.900
Solyc10g076565.1.1	49.292
Solyc10g076570.2.1	48.071
Solyc10g076580.1.1	21.956
Solyc10g076590.3.1	40.733
Solyc10g076600.2.1	48.316
Solyc10g076610.2.1	67.158
Solyc10g076640.1.1	49.240
Solyc10g076620.1.1	11.354
Solyc10g076630.1.1	15.898
Solyc10g150140.1.1	13.511
Solyc10g076650.3.1	97.645
Solyc10g076660.2.1	41.397
Solyc10g076670.3.1	38.053
Solyc10g076690.2.1	27.134
Solyc10g076700.2.1	24.568
Solyc10g076710.3.1	68.291
Solyc10g076720.2.1	21.031
Solyc10g076730.1.1	22.837
Solyc10g076740.3.1	11.129
Solyc10g076750.2.1	14.303
Solyc10g076760.3.1	41.367
Solyc10g076770.1.1	15.019
Solyc10g076780.1.1	48.152
Solyc10g076790.2.1	54.557
Solyc10g076800.2.1	52.457
Solyc10g076810.1.1	24.015
Solyc10g076820.2.1	32.916
Solyc10g076830.2.1	61.093
Solyc10g076840.2.1	39.728
Solyc10g076850.1.1	3.578
Solyc10g076860.2.1	33.295
Solyc10g076870.2.1	110.866
Solyc10g076880.2.1	15.647
Solyc10g076890.3.1	29.496
Solyc10g076900.3.1	55.615
Solyc10g076910.2.1	143.994
Solyc10g076915.1.1	7.120
Solyc10g076920.3.1	31.436
Solyc10g076930.2.1	25.800
Solyc10g076940.3.1	56.223
Solyc10g076945.1.1	17.033
Solyc10g076970.1.1	22.577
Solyc10g076990.3.1	80.759
Solyc10g076995.1.1	30.530
Solyc10g077000.3.1	80.494
Solyc10g077010.2.1	16.833
Solyc10g077020.2.1	67.629
Solyc10g077030.2.1	27.176
Solyc10g077040.2.1	47.185
Solyc10g077050.2.1	55.096
Solyc10g077060.3.1	35.464
Solyc10g077065.1.1	22.804
Solyc10g077070.2.1	78.451
Solyc10g077080.3.1	73.941
Solyc10g077090.2.1	16.348
Solyc10g077100.1.1	53.319
Solyc10g077105.1.1	39.578
Solyc10g077110.1.1	42.852
Solyc10g077120.3.1	8.526
Solyc10g077130.1.1	22.486
Solyc10g077135.1.1	37.095
Solyc10g078150.3.1	21.698
Solyc10g078160.2.1	54.065
Solyc10g078170.3.1	62.432
Solyc10g078175.1.1	11.837
Solyc10g078180.3.1	70.446
Solyc10g078190.2.1	69.091
Solyc10g078200.1.1	23.652
Solyc10g078220.2.1	58.082
Solyc10g078230.3.1	58.167
Solyc10g078240.2.1	58.006
Solyc10g078250.1.1	21.340
Solyc10g078270.2.1	42.158
Solyc10g078275.1.1	24.437
Solyc10g078280.3.1	57.379
Solyc10g078300.2.1	39.232
Solyc10g078310.2.1	31.879
Solyc10g078320.2.1	107.483
Solyc10g078325.1.1	9.397
Solyc10g078330.2.1	47.480
Solyc10g078340.2.1	55.243
Solyc10g078350.2.1	47.346
Solyc10g078360.3.1	31.597
Solyc10g078370.2.1	64.304
Solyc10g078380.2.1	29.873
Solyc10g078390.3.1	64.321
Solyc10g078400.2.1	45.419
Solyc10g078410.2.1	45.128
Solyc10g078420.2.1	7.154
Solyc10g078430.2.1	38.424
Solyc10g078440.2.1	15.654
Solyc10g078450.2.1	9.737
Solyc10g078460.2.1	87.037
Solyc10g078470.2.1	54.551
Solyc10g078480.2.1	54.290
Solyc10g078490.2.1	26.004
Solyc10g078500.1.1	10.812
Solyc10g078510.3.1	53.381
Solyc10g078520.2.1	29.788
Solyc10g078530.2.1	46.562
Solyc10g078540.3.1	19.986
Solyc10g078550.4.1	44.620
Solyc10g078560.3.1	34.626
Solyc10g078570.1.1	10.580
Solyc10g078580.1.1	6.314
Solyc10g078590.2.1	28.245
Solyc10g078600.3.1	70.879
Solyc10g078610.1.1	33.206
Solyc10g078620.1.1	23.764
Solyc10g078630.2.1	7.537
Solyc10g078650.3.1	69.861
Solyc10g078660.2.1	20.057
Solyc10g078670.3.1	55.514
Solyc10g078680.3.1	86.692
Solyc10g078690.3.1	22.302
Solyc10g078700.3.1	39.997
Solyc10g078710.1.1	15.244
Solyc10g078715.1.1	6.287
Solyc10g078720.2.1	45.312
Solyc10g078730.2.1	44.462
Solyc10g078740.2.1	41.610
Solyc10g078750.2.1	30.560
Solyc10g078760.2.1	10.032
Solyc10g078770.2.1	9.258
Solyc10g078775.1.1	8.816
Solyc10g078780.2.1	21.881
Solyc10g078790.1.1	69.050
Solyc10g078800.3.1	105.610
Solyc10g078810.1.1	48.492
Solyc10g078820.2.1	51.210
Solyc10g078830.2.1	28.398
Solyc10g078840.1.1	22.764
Solyc10g078850.1.1	22.423
Solyc10g078860.2.1	130.030
Solyc10g078880.2.1	130.106
Solyc10g078890.2.1	36.965
Solyc10g078900.3.1	26.849
Solyc10g078910.3.1	75.282
Solyc10g078920.3.1	21.604
Solyc10g078930.2.1	39.410
Solyc10g078940.2.1	39.632
Solyc10g078950.2.1	67.091
Solyc10g078960.2.1	18.674
Solyc10g078970.1.1	23.776
Solyc10g078990.1.1	26.559
Solyc10g079000.1.1	21.459
Solyc10g079010.3.1	141.232
Solyc10g079020.1.1	14.974
Solyc10g079030.2.1	24.935
Solyc10g079040.3.1	36.067
Solyc10g079050.2.1	41.705
Solyc10g079060.2.1	49.773
Solyc10g079070.2.1	39.760
Solyc10g079080.2.1	18.225
Solyc10g079090.3.1	33.094
Solyc10g079100.1.1	5.847
Solyc10g079110.2.1	43.117
Solyc10g079120.3.1	76.669
Solyc10g079125.1.1	8.657
Solyc10g079130.2.1	59.629
Solyc10g079140.2.1	44.453
Solyc10g079150.3.1	24.857
Solyc10g079155.1.1	6.987
Solyc10g079160.1.1	47.649
Solyc10g079170.2.1	97.729
Solyc10g079180.2.1	35.570
Solyc10g079190.3.1	53.829
Solyc10g079200.2.1	30.571
Solyc10g079210.2.1	60.580
Solyc10g079220.2.1	37.030
Solyc10g079230.3.1	61.036
Solyc10g079240.2.1	48.275
Solyc10g079250.2.1	43.048
Solyc10g079260.2.1	24.762
Solyc10g079270.3.1	29.542
Solyc10g079280.2.1	33.675
Solyc10g079290.2.1	76.399
Solyc10g079300.2.1	102.773
Solyc10g079310.2.1	29.948
Solyc10g079320.3.1	56.175
Solyc10g079330.2.1	39.506
Solyc10g079340.2.1	37.837
Solyc10g079350.3.1	54.567
Solyc10g079360.3.1	34.064
Solyc10g079370.3.1	34.199
Solyc10g079380.2.1	29.917
Solyc10g079390.1.1	41.985
Solyc10g079400.3.1	97.519
Solyc10g079410.2.1	93.700
Solyc10g079420.1.1	22.604
Solyc10g079430.2.1	27.078
Solyc10g079440.2.1	46.054
Solyc10g079450.2.1	70.367
Solyc10g079460.1.1	54.766
Solyc10g079470.3.1	66.894
Solyc10g079480.1.1	56.193
Solyc10g079490.2.1	46.226
Solyc10g079500.2.1	53.055
Solyc10g079510.3.1	138.248
Solyc10g079520.1.1	60.606
Solyc10g079530.2.1	60.736
Solyc10g079540.1.1	40.300
Solyc10g079550.3.1	18.859
Solyc10g079560.1.1	48.172
Solyc10g079570.3.1	37.684
Solyc10g079580.2.1	22.820
Solyc10g079590.1.1	35.108
Solyc10g079600.2.1	25.577
Solyc10g079610.2.1	40.744
Solyc10g079620.2.1	33.135
Solyc10g079630.1.1	53.422
Solyc10g079640.2.1	53.523
Solyc10g079650.2.1	28.628
Solyc10g079660.3.1	78.715
Solyc10g079670.2.1	83.771
Solyc10g079680.3.1	22.099
Solyc10g079690.2.1	8.582
Solyc10g079700.2.1	27.031
Solyc10g079710.3.1	34.829
Solyc10g079720.2.1	50.681
Solyc10g079730.3.1	149.549
Solyc10g079740.2.1	33.914
Solyc10g079750.2.1	53.536
Solyc10g079755.1.1	23.339
Solyc10g079760.1.1	7.856
Solyc10g079770.3.1	94.431
Solyc10g079780.1.1	12.064
Solyc10g079790.1.1	114.517
Solyc10g079795.1.1	15.808
Solyc10g079810.1.1	9.030
Solyc10g079820.2.1	17.629
Solyc10g079830.3.1	14.591
Solyc10g079840.2.1	46.607
Solyc10g079850.2.1	126.840
Solyc10g079860.2.1	37.801
Solyc10g079870.3.1	56.741
Solyc10g079880.2.1	51.111
Solyc10g079890.2.1	36.070
Solyc10g079900.3.1	30.617
Solyc10g079910.2.1	33.581
Solyc10g079920.2.1	9.492
Solyc10g079930.1.1	49.575
Solyc10g079940.1.1	12.549
Solyc10g079950.2.1	55.430
Solyc10g079960.1.1	5.813
Solyc10g079970.2.1	30.885
Solyc10g079980.1.1	53.690
Solyc10g079990.3.1	21.659
Solyc10g080010.2.1	59.914
Solyc10g080020.3.1	57.490
Solyc10g080030.2.1	25.791
Solyc10g080040.3.1	69.346
Solyc10g080050.3.1	28.539
Solyc10g080060.1.1	29.924
Solyc10g080070.3.1	40.974
Solyc10g080080.3.1	58.951
Solyc10g080090.3.1	61.156
Solyc10g080100.3.1	104.035
Solyc10g080110.3.1	52.071
Solyc10g080120.1.1	13.588
Solyc10g080130.3.1	18.915
Solyc10g080140.2.1	24.205
Solyc10g080150.2.1	44.622
Solyc10g080160.2.1	43.191
Solyc10g080170.1.1	17.781
Solyc10g080180.3.1	55.543
Solyc10g080190.1.1	8.430
Solyc10g080200.2.1	30.271
Solyc10g080210.2.1	50.051
Solyc10g080220.2.1	45.224
Solyc10g080230.2.1	17.821
Solyc10g080240.1.1	5.511
Solyc10g080260.3.1	75.644
Solyc10g080270.1.1	8.753
Solyc10g080300.1.1	14.699
Solyc10g080310.3.1	8.295
Solyc10g080320.3.1	55.443
Solyc10g080330.2.1	44.086
Solyc10g080340.3.1	56.949
Solyc10g080350.3.1	188.083
Solyc10g080360.1.1	6.221
Solyc10g080370.1.1	6.368
Solyc10g080380.1.1	7.511
Solyc10g080390.2.1	79.274
Solyc10g150141.1.1	8.416
Solyc10g150142.1.1	15.221
Solyc10g080400.2.1	28.736
Solyc10g080410.3.1	52.119
Solyc10g080420.3.1	62.724
Solyc10g080430.1.1	89.064
Solyc10g080440.2.1	62.070
Solyc10g080450.3.1	15.362
Solyc10g080460.2.1	42.389
Solyc10g080470.1.1	38.581
Solyc10g080480.2.1	30.304
Solyc10g080490.2.1	33.110
Solyc10g080500.2.1	41.734
Solyc10g080510.1.1	75.370
Solyc10g080520.3.1	45.640
Solyc10g080530.2.1	37.369
Solyc10g080540.2.1	39.809
Solyc10g080550.2.1	66.377
Solyc10g080560.2.1	31.784
Solyc10g080570.2.1	34.708
Solyc10g080580.1.1	39.637
Solyc10g080590.2.1	18.684
Solyc10g080600.3.1	26.819
Solyc10g080610.1.1	38.346
Solyc10g080620.1.1	6.271
Solyc10g080630.2.1	152.594
Solyc10g080640.3.1	72.634
Solyc10g080650.3.1	27.999
Solyc10g080660.3.1	25.575
Solyc10g080670.2.1	28.686
Solyc10g080680.3.1	22.884
Solyc10g080690.2.1	46.696
Solyc10g080700.2.1	78.773
Solyc10g080710.2.1	64.674
Solyc10g080720.2.1	49.391
Solyc10g080725.1.1	8.000
Solyc10g080730.3.1	28.423
Solyc10g080740.2.1	106.787
Solyc10g080750.3.1	49.110
Solyc10g080760.2.1	20.653
Solyc10g080770.3.1	36.135
Solyc10g080780.2.1	30.500
Solyc10g080782.1.1	13.311
Solyc10g080784.1.1	19.489
Solyc10g080786.1.1	22.444
Solyc10g080788.1.1	36.812
Solyc10g080810.2.1	32.822
Solyc10g150143.1.1	35.784
Solyc10g087040.3.1	63.966
Solyc10g080840.1.1	59.647
Solyc10g080850.1.1	5.725
Solyc10g150144.1.1	15.332
Solyc10g080870.3.1	59.882
Solyc10g080880.2.1	63.857
Solyc10g080890.2.1	31.252
Solyc10g080900.3.1	30.749
Solyc10g080920.2.1	10.983
Solyc10g080930.2.1	51.189
Solyc10g080940.3.1	48.176
Solyc10g080950.2.1	50.938
Solyc10g080960.1.1	29.196
Solyc10g080970.2.1	32.146
Solyc10g080980.2.1	42.636
Solyc10g080990.3.1	36.191
Solyc10g081000.1.1	16.278
Solyc10g081010.3.1	58.281
Solyc10g081020.2.1	186.983
Solyc10g081030.3.1	21.762
Solyc10g081040.1.1	21.112
Solyc10g081050.1.1	34.829
Solyc10g081060.2.1	26.099
Solyc10g081100.3.1	16.753
Solyc10g081080.1.1	5.819
Solyc10g081110.3.1	37.860
Solyc10g081120.3.1	74.231
Solyc10g081130.2.1	27.139
Solyc10g081140.3.1	56.528
Solyc10g081150.3.1	50.690
Solyc10g081160.2.1	28.511
Solyc10g081170.2.1	16.847
Solyc10g081180.2.1	26.352
Solyc10g081190.2.1	24.188
Solyc10g081200.1.1	165.328
Solyc10g081205.1.1	6.781
Solyc10g081210.3.1	9.834
Solyc10g081220.3.1	21.171
Solyc10g081230.3.1	12.100
Solyc10g081240.3.1	42.095
Solyc10g081250.3.1	122.870
Solyc10g081260.2.1	53.251
Solyc10g081270.2.1	36.433
Solyc10g081280.2.1	27.381
Solyc10g081290.2.1	23.085
Solyc10g081300.1.1	35.683
Solyc10g081310.2.1	17.225
Solyc10g081320.1.1	36.554
Solyc10g081330.3.1	44.610
Solyc10g081340.1.1	53.156
Solyc10g081350.2.1	38.396
Solyc10g081360.2.1	16.877
Solyc10g081370.3.1	9.435
Solyc10g081380.2.1	16.600
Solyc10g081390.1.1	8.678
Solyc10g081410.2.1	20.775
Solyc10g081420.2.1	86.314
Solyc10g081430.2.1	57.376
Solyc10g081440.2.1	31.139
Solyc10g081450.2.1	48.247
Solyc10g081460.2.1	67.932
Solyc10g081470.2.1	58.394
Solyc10g081480.2.1	19.819
Solyc10g081490.2.1	30.864
Solyc10g081500.1.1	58.381
Solyc10g081510.2.1	84.724
Solyc10g081520.1.1	31.746
Solyc10g081530.2.1	40.753
Solyc10g081540.2.1	54.985
Solyc10g081550.2.1	60.118
Solyc10g081560.3.1	27.738
Solyc10g081570.3.1	47.391
Solyc10g081575.1.1	10.690
Solyc10g081580.3.1	35.167
Solyc10g081590.2.1	26.251
Solyc10g081600.2.1	44.356
Solyc10g081605.1.1	9.212
Solyc10g081610.2.1	131.861
Solyc10g081620.2.1	59.230
Solyc10g081630.2.1	58.136
Solyc10g081640.3.1	37.245
Solyc10g081650.2.1	67.455
Solyc10g081660.2.1	47.955
Solyc10g081670.2.1	12.469
Solyc10g081680.1.1	8.418
Solyc10g081690.1.1	10.850
Solyc10g081700.3.1	18.700
Solyc10g081705.1.1	31.517
Solyc10g081710.2.1	42.160
Solyc10g081720.2.1	49.434
Solyc10g081730.2.1	47.537
Solyc10g081740.3.1	55.764
Solyc10g081745.1.1	10.148
Solyc10g081750.1.1	21.719
Solyc10g081760.3.1	95.754
Solyc10g081770.3.1	63.947
Solyc10g081780.3.1	18.589
Solyc10g081790.1.1	20.855
Solyc10g081800.2.1	17.025
Solyc10g081810.3.1	16.694
Solyc10g081820.3.1	27.021
Solyc10g081830.3.1	30.901
Solyc10g081840.3.1	18.023
Solyc10g081850.3.1	34.597
Solyc10g081860.1.1	6.208
Solyc10g081870.3.1	13.287
Solyc10g081875.1.1	10.773
Solyc10g081880.3.1	102.894
Solyc10g081890.2.1	52.884
Solyc10g081900.3.1	66.546
Solyc10g081910.2.1	102.999
Solyc10g081920.2.1	105.682
Solyc10g081930.1.1	28.182
Solyc10g081940.2.1	72.887
Solyc10g081950.3.1	9.491
Solyc10g150145.1.1	27.670
Solyc10g081970.2.1	15.900
Solyc10g081980.2.1	25.873
Solyc10g081990.1.1	11.742
Solyc10g082000.3.1	80.671
Solyc10g082010.1.1	41.197
Solyc10g082020.2.1	23.925
Solyc10g082030.2.1	29.461
Solyc10g082040.2.1	22.235
Solyc10g082050.1.1	19.943
Solyc10g082060.1.1	28.227
Solyc10g082061.1.1	13.869
Solyc10g082062.1.1	7.609
Solyc10g082063.1.1	24.565
Solyc10g082064.1.1	17.813
Solyc10g082066.1.1	16.088
Solyc10g082068.1.1	20.962
Solyc10g083060.1.1	9.495
Solyc10g083063.1.1	7.539
Solyc10g083067.1.1	11.331
Solyc10g083070.1.1	37.310
Solyc10g083080.3.1	29.628
